,fan_in,fan_out,loc,cyclomatic_complexity,num_parameters,cluster,pca1,pca2
TestReplication.checkFile,5,8,7,2,3,2,0.016594257166433184,-0.9533231978431572
TestReplication.cleanupFile,13,3,5,1,2,0,-0.48341474312964333,-0.6418533183329772
TestReplication.testReplication,0,9,34,2,0,0,0.4393399508830732,-0.13581196506811413
TestRestartDFS.setUp,0,3,2,1,0,0,-0.9229692095042901,-0.12164865950856978
TestRestartDFS.tearDown,0,2,2,1,0,0,-0.9303964732282063,-0.13531727943474628
TestRestartDFS.createFiles,7,11,28,4,2,2,1.0251744420880362,-0.6741591746389081
TestRestartDFS.checkFiles,6,9,26,4,3,2,1.1135944295748272,-1.007183493208291
TestRestartDFS.deldir,11,2,6,1,2,0,-0.45551334801820215,-0.6727270677160072
TestRestartDFS.testRestartDFS,0,7,29,5,0,0,0.9091009055096898,-0.18789730068464897
MyFile.getName,199,5,1,1,0,3,-1.0405519458019528,1.3603511148731333
MyFile.getSize,21,0,1,1,0,0,-0.9899454640458762,-0.00681136599076669
MyFile.getSeed,7,0,1,1,0,0,-0.9830443449152066,-0.10896569934617255
TestSeekBug.writeFile,20,15,9,1,2,0,-0.2603669993126515,-0.43719932559405156
TestSeekBug.checkAndEraseData,9,1,8,2,4,2,0.16844159465133218,-1.326041885349022
TestSeekBug.seekReadFile,2,6,22,1,2,0,0.12811669538565224,-0.7255096830942181
TestSeekBug.cleanupFile,13,3,5,1,2,0,-0.48341474312964333,-0.6418533183329772
TestSeekBug.testSeekBugDFS,0,6,14,1,0,0,-0.4885740022465436,-0.11198263888872871
TestSeekBug.testSeekBugLocalFS,0,5,12,1,0,0,-0.5646868353181261,-0.12042795228845714
TestSmallBlock.writeFile,20,15,10,1,2,0,-0.2260242146388183,-0.4398109788572756
TestSmallBlock.checkAndEraseData,9,1,8,2,4,2,0.16844159465133218,-1.326041885349022
TestSmallBlock.checkFile,5,8,13,1,2,0,-0.16759265047330016,-0.6527773495824044
TestSmallBlock.cleanupFile,13,3,5,1,2,0,-0.48341474312964333,-0.6418533183329772
TestSmallBlock.testSmallBlock,0,6,14,1,0,0,-0.4885740022465436,-0.11198263888872871
AccumulatingReducer.reduce,2,25,33,7,4,2,2.302598442842509,-1.1773741088462581
DFSCIOTest.testIOs,2,6,3,1,0,0,-0.8673305078202327,-0.06866097679963472
DFSCIOTest.testIOs,2,6,8,1,2,0,-0.35268229004801205,-0.6889465374090814
DFSCIOTest.createControlFile,6,9,24,4,3,2,1.0449088602271608,-1.001960186681843
DFSCIOTest.getFileName,2,2,3,1,1,0,-0.7255724155143699,-0.4269491036510043
DFSCIOTest.writeTest,16,24,7,1,1,0,-0.43170259402355127,-0.03453174497260984
DFSCIOTest.runIOTest,4,11,17,1,2,0,-0.007446783525456905,-0.6295148409535855
DFSCIOTest.readTest,15,30,4,1,1,0,-0.48967442862079164,0.04801819627730714
DFSCIOTest.sequentialTest,2,2,16,4,4,2,0.8916146322936583,-1.4095478995932087
DFSCIOTest.main,3,187,85,18,1,4,7.183286743764162,1.6806507014157275
DFSCIOTest.analyzeResult,3,19,55,9,4,2,3.450636123204989,-1.3347497034843
DFSCIOTest.cleanup,13,11,5,1,1,0,-0.5954637805398414,-0.22889071177690137
IOStatMapper.collectStats,1,6,13,1,4,2,0.16245886480497085,-1.3165288361153429
WriteMapper.doIO,3,18,60,8,3,2,3.2246791671675066,-1.0452608218864998
ReadMapper.doIO,3,18,66,10,3,4,3.8682888121729153,-1.086134982852712
DistributedFSCheck.testFSBlocks,1,4,3,1,0,0,-0.8816920981873029,-0.10329495474880261
DistributedFSCheck.testFSBlocks,1,4,5,1,1,0,-0.6415393816381091,-0.41213190842191394
DistributedFSCheck.createInputFile,2,5,16,1,1,0,-0.2568344235827903,-0.4198947362943872
DistributedFSCheck.listSubtree,2,7,17,5,2,2,0.8389359096652224,-0.7491912796256572
DistributedFSCheck.runDistributedFSCheck,2,12,17,1,0,0,-0.34196794004307135,-0.023212402927711966
DistributedFSCheck.main,3,187,46,10,1,1,4.0937063936350295,1.8833221442289378
DistributedFSCheck.analyzeResult,3,19,72,11,3,4,4.300549252421035,-1.100738403199314
DistributedFSCheck.cleanup,13,11,4,1,0,0,-0.801273712415202,0.07733458863298588
DistributedFSCheckMapper.doIO,3,18,27,5,3,2,1.4350378674873971,-0.9212699021198039
DistributedFSCheckMapper.collectStats,1,6,17,2,4,2,0.5186064719815084,-1.339577569861673
IOMapperBase.configure,3,56,3,1,1,0,-0.324993111503659,0.3184531104593459
IOMapperBase.close,348,64,2,1,0,3,-0.6414482264506216,3.251402013679718
IOMapperBase.doIO,3,18,1,1,3,2,-0.33298040795708483,-0.8029584345022425
IOMapperBase.collectStats,1,6,1,1,4,2,-0.24965455128102715,-1.2851889969566541
IOMapperBase.map,1,62,14,1,4,2,0.6127284180181094,-0.5536977735126783
TestCopyFiles.setUp,0,3,2,1,0,0,-0.9229692095042901,-0.12164865950856978
TestCopyFiles.tearDown,0,2,2,1,0,0,-0.9303964732282063,-0.13531727943474628
TestCopyFiles.createFiles,7,11,28,4,2,2,1.0251744420880362,-0.6741591746389081
TestCopyFiles.checkFiles,6,9,26,4,3,2,1.1135944295748272,-1.007183493208291
TestCopyFiles.deldir,11,2,6,1,2,0,-0.45551334801820215,-0.6727270677160072
TestCopyFiles.testCopyFromLocalToLocal,0,5,10,1,0,0,-0.6333724046657925,-0.11520464576200905
TestCopyFiles.testCopyFromDfsToDfs,0,8,20,3,0,0,0.16989017020669755,-0.12551956000258788
TestCopyFiles.testCopyFromLocalToDfs,0,8,20,3,0,0,0.16989017020669755,-0.12551956000258788
TestCopyFiles.testCopyFromDfsToLocal,0,8,20,3,0,0,0.16989017020669755,-0.12551956000258788
MyFile.getName,199,5,1,1,0,3,-1.0405519458019528,1.3603511148731333
MyFile.getSize,21,0,1,1,0,0,-0.9899454640458762,-0.00681136599076669
MyFile.getSeed,7,0,1,1,0,0,-0.9830443449152066,-0.10896569934617255
TestDFSIO.testIOs,2,6,3,1,0,0,-0.8673305078202327,-0.06866097679963472
TestDFSIO.testIOs,2,6,9,1,2,0,-0.3183395053741789,-0.6915581906723054
TestDFSIO.createControlFile,6,9,24,4,3,2,1.0449088602271608,-1.001960186681843
TestDFSIO.getFileName,2,2,3,1,1,0,-0.7255724155143699,-0.4269491036510043
TestDFSIO.writeTest,16,24,7,1,1,0,-0.43170259402355127,-0.03453174497260984
TestDFSIO.runIOTest,4,11,17,1,2,0,-0.007446783525456905,-0.6295148409535855
TestDFSIO.readTest,15,30,4,1,1,0,-0.48967442862079164,0.04801819627730714
TestDFSIO.sequentialTest,2,2,16,4,4,2,0.8916146322936583,-1.4095478995932087
TestDFSIO.main,3,187,70,16,1,4,6.230592036694255,1.7450297417509564
TestDFSIO.analyzeResult,3,19,55,9,4,2,3.450636123204989,-1.3347497034843
TestDFSIO.cleanup,13,11,4,1,1,0,-0.6298065652136745,-0.22627905851367733
IOStatMapper.collectStats,1,6,13,1,4,2,0.16245886480497085,-1.3165288361153429
WriteMapper.doIO,3,18,21,2,3,2,0.5726517540007834,-0.8677936204601576
ReadMapper.doIO,3,18,18,2,3,2,0.4696233999792839,-0.8599586606704854
TestFileSystem.testFs,1,9,3,1,0,0,-0.8445557795677221,-0.03495185511791969
TestFileSystem.testFs,1,9,18,2,3,2,0.4037639006255626,-0.9975697161997041
TestFileSystem.createControlFile,6,9,34,3,4,2,1.341027385685815,-1.3190882457673128
TestFileSystem.writeTest,16,24,22,1,2,2,0.2549063232854736,-0.37732019106763387
TestFileSystem.readTest,15,30,22,1,2,2,0.2999628427097327,-0.30260520960738907
TestFileSystem.seekTest,2,13,21,1,2,0,0.14576475677923229,-0.627217690347758
TestFileSystem.main,3,187,48,12,1,1,4.599944899945105,1.8528945963156218
WriteMapper.configure,3,56,4,1,1,0,-0.29065032682982583,0.31584145719612183
WriteMapper.map,1,62,36,3,4,2,1.8058226178048487,-0.6363583866904755
WriteMapper.close,348,64,2,1,0,3,-0.6414482264506216,3.251402013679718
ReadMapper.configure,3,56,4,1,1,0,-0.29065032682982583,0.31584145719612183
ReadMapper.map,1,62,40,4,4,2,2.1619702249813866,-0.6594071204368057
ReadMapper.close,348,64,2,1,0,3,-0.6414482264506216,3.251402013679718
SeekMapper.configure,3,56,4,1,1,0,-0.29065032682982583,0.31584145719612183
SeekMapper.map,1,62,40,5,4,2,2.3807466934625916,-0.6720092411302397
SeekMapper.close,348,64,2,1,0,3,-0.6414482264506216,3.251402013679718
TestGlobPaths.setUp,0,3,9,2,0,0,-0.463793248306253,-0.15253235304457222
TestGlobPaths.tearDown,0,2,3,1,0,0,-0.8960536885543732,-0.13792893269797038
TestGlobPaths.testGlob,0,9,14,2,0,0,-0.24751574259359016,-0.08357889980363302
TestGlobPaths.pTestLiteral,1,3,12,1,0,0,-0.5800342998467206,-0.14046845404399563
TestGlobPaths.pTestAny,1,3,16,1,0,0,-0.44266316115138793,-0.15091506709689193
TestGlobPaths.pTestClosure,1,3,5,1,0,0,-0.8204337925635528,-0.12218688120142727
TestGlobPaths.pTestClosure1,1,3,16,1,0,0,-0.44266316115138793,-0.15091506709689193
TestGlobPaths.pTestClosure2,1,3,16,1,0,0,-0.44266316115138793,-0.15091506709689193
TestGlobPaths.pTestClosure3,1,3,16,1,0,0,-0.44266316115138793,-0.15091506709689193
TestGlobPaths.pTestSet,1,3,16,1,0,0,-0.44266316115138793,-0.15091506709689193
TestGlobPaths.pTestRange,1,3,16,1,0,0,-0.44266316115138793,-0.15091506709689193
TestGlobPaths.pTestSetExcl,1,3,15,1,0,0,-0.4770059458252211,-0.14830341383366782
TestGlobPaths.pTestCombination,1,3,15,1,0,0,-0.4770059458252211,-0.14830341383366782
TestGlobPaths.pTestRelativePath,1,3,16,1,0,0,-0.44266316115138793,-0.15091506709689193
TestGlobPaths.prepareTesting,10,4,9,3,2,0,0.10041540749430172,-0.685725767137009
TestGlobPaths.cleanupDFS,10,1,3,1,0,0,-0.9084103230859105,-0.07863017165599999
TestLocalFileSystem.writeFile,20,15,5,1,2,0,-0.39773813800798413,-0.4267527125411553
TestLocalFileSystem.cleanupFile,13,3,5,1,2,0,-0.48341474312964333,-0.6418533183329772
TestLocalFileSystem.testWorkingDirectory,0,23,51,1,0,0,0.9083725139918583,0.02375272911698308
TestPath.testToString,0,1,16,2,0,0,-0.23824828303725318,-0.19815116573949368
TestPath.toStringTest,12,2,3,1,1,0,-0.7305017863219911,-0.3539817226828572
TestPath.testNormalize,0,2,11,2,0,0,-0.40253494268250284,-0.17142427949719677
TestPath.testIsAbsolute,0,3,11,2,0,0,-0.39510767895858667,-0.1577556595710203
TestPath.testParent,0,2,8,2,0,0,-0.5055632967040024,-0.16358931970752463
TestPath.testChild,0,1,19,2,0,0,-0.13521992901575372,-0.20598612552916587
TestPath.testEquals,0,2,3,1,0,0,-0.8960536885543732,-0.13792893269797038
TestPath.testDots,0,2,37,1,0,0,0.2716009903559545,-0.22672514364758836
RandomDatum.getLength,91,9,3,1,0,0,-0.8889201168363129,0.6217545735954036
RandomDatum.write,361,66,4,1,1,3,-0.39284916450350305,3.0647598951175508
RandomDatum.readFields,59,31,6,3,1,0,0.0023021098596675265,0.3523157445500145
RandomDatum.compareTo,30,4,5,1,1,0,-0.6558345569802106,-0.2005265036142875
RandomDatum.equals,346,5,3,1,1,3,-0.8728609801247906,2.124134661431783
RandomDatum.toString,437,49,9,2,0,3,-0.33755262129915564,3.664898711867576
Generator.getKey,27,0,1,1,0,0,-0.992903086530449,0.03696906259012152
Generator.getValue,32,1,1,1,0,0,-0.9879405082103434,0.08712137300037161
Generator.next,212,47,4,1,0,3,-0.6319866974258819,2.0214557872414685
Comparator.compare,16,23,5,1,6,2,0.3495203089125034,-1.5610452941056543
TestArrayFile.testArrayFile,0,3,7,1,0,0,-0.7512552861351243,-0.13470692582469004
TestArrayFile.testEmptyFile,0,4,8,1,0,0,-0.7094852377373749,-0.12364995916173759
TestArrayFile.generate,4,5,10,2,1,0,-0.24510053730610853,-0.4022334612148475
TestArrayFile.writeTest,16,24,10,2,3,2,0.23303652288220805,-0.6621961197490424
TestArrayFile.readTest,15,30,19,5,4,2,1.414974657016108,-0.9524060268847794
TestArrayFile.main,3,187,49,9,1,1,3.9779582791753243,1.8880893051326997
TestBytesWritable.testSizeChange,0,9,23,2,0,0,0.06156931947090833,-0.10708377917264954
TestBytesWritable.testHash,0,5,9,1,0,0,-0.6677151893396257,-0.112592992498785
TestBytesWritable.testCompare,1,11,22,4,0,0,0.47914106212655516,-0.09504238934712554
TestMD5Hash.getTestHash,1,4,7,1,0,0,-0.7443209594919702,-0.11374156780169879
TestMD5Hash.testMD5Hash,0,6,31,1,0,0,0.09525333720862011,-0.15638074436353763
TestSequenceFile.testSequenceFile,0,1,3,1,0,0,-0.9034809522782893,-0.15159755262414695
TestSequenceFile.compressedSeqFileTest,1,9,77,1,1,2,1.868277433497459,-0.5318278437431632
TestSequenceFile.writeTest,16,24,17,2,6,2,0.9878374572036225,-1.5913186340316006
TestSequenceFile.readTest,15,30,53,7,4,2,3.0201822728888454,-1.0664064792212653
TestSequenceFile.sortTest,7,6,7,1,6,2,0.29637882868045395,-1.8643057822484366
TestSequenceFile.checkSort,13,11,33,5,4,2,1.7556415058568893,-1.2632664273609007
TestSequenceFile.mergeTest,7,13,40,5,8,2,2.699721737312236,-2.512445777518657
TestSequenceFile.newSorter,3,2,9,1,4,2,-0.0056072029475507336,-1.3461632265735235
TestSequenceFile.main,3,187,102,25,1,4,9.29854936258776,1.5480377510868808
TestSetFile.testSetFile,0,4,13,1,0,0,-0.5377713143682091,-0.13670822547785785
TestSetFile.generate,4,5,12,2,1,0,-0.1764149679584422,-0.4074567677412956
TestSetFile.writeTest,16,24,11,2,4,2,0.43884645475756867,-0.9684214201589297
TestSetFile.readTest,15,30,13,3,3,2,0.5998978648091716,-0.6079182187719038
TestSetFile.main,3,187,54,10,1,1,4.3684486710256945,1.8624289181231453
TestText.getTestString,12,9,18,6,1,0,0.9305131722589443,-0.360486785615152
TestText.getTestString,12,9,3,1,0,0,-0.8499780874561054,0.04531226394704209
TestText.getLongString,5,4,9,2,0,0,-0.4588306699861474,-0.10238004263432214
TestText.testWritable,9,11,10,3,0,0,-0.15569231908674463,0.007273475279514733
TestText.testCoding,1,12,27,3,0,0,0.4395057807384323,-0.08182991504363522
TestText.testIO,1,12,28,3,0,0,0.4738485654122654,-0.08444156830685932
TestText.testCompare,1,11,46,3,0,0,1.084591425817346,-0.14511994697106886
TestText.testFind,1,2,7,1,0,0,-0.7591754869398025,-0.14107880765405192
TestText.testValidate,1,3,6,1,0,0,-0.7860910078897195,-0.12479853446465132
TestText.testTextText,0,3,6,1,0,0,-0.7855980708089575,-0.132095272561466
TestText.main,3,187,9,1,1,1,0.8540351443723583,2.0933724012091335
TestTextNonUTF8.testNonUTF8,1,5,17,2,0,0,-0.17468938054851746,-0.13879160120119674
TestTextNonUTF8.main,3,187,4,1,1,1,0.6823212210031925,2.1064306675252538
TestUTF8.getTestString,12,9,8,2,0,0,-0.45948769560573455,0.019651876937487784
TestUTF8.testWritable,9,11,5,2,0,0,-0.5461827109371153,0.032933862289068985
TestUTF8.testGetBytes,0,3,10,2,0,0,-0.42945046363241984,-0.15514400630779626
TestUTF8.testIO,1,12,29,2,0,0,0.2894148816048937,-0.0744511008766494
TestVersionedWritable.testSimpleVersionedWritable,0,1,3,1,0,0,-0.9034809522782893,-0.15159755262414695
TestVersionedWritable.testAdvancedVersionedWritable,0,1,3,1,0,0,-0.9034809522782893,-0.15159755262414695
TestVersionedWritable.testSimpleVersionedWritableMismatch,0,1,3,1,0,0,-0.9034809522782893,-0.15159755262414695
TestVersionedWritable.testVersionedWritable,1,6,16,2,2,0,0.14132939290462038,-0.7297386223051225
SimpleVersionedWritable.getVersion,6,1,3,1,0,0,-0.906438574762862,-0.10781712404325881
SimpleVersionedWritable.write,361,66,4,1,1,3,-0.39284916450350305,3.0647598951175508
SimpleVersionedWritable.readFields,59,31,4,1,1,0,-0.5039363964504088,0.3827432924633306
SimpleVersionedWritable.read,105,28,5,1,1,0,-0.5145505086633816,0.6747757318750531
SimpleVersionedWritable.equals,346,5,6,2,1,3,-0.5510561576220862,2.103697580948677
AdvancedVersionedWritable.write,361,66,10,1,1,3,-0.186792456460504,3.0490899755382066
AdvancedVersionedWritable.readFields,59,31,8,1,1,0,-0.3665652577550761,0.3722966794104344
AdvancedVersionedWritable.equals,346,5,18,8,1,3,1.1737160693511415,1.9967450176293844
SimpleVersionedWritableV2.getVersion,6,1,3,1,0,0,-0.906438574762862,-0.10781712404325881
TestWritable.testSimpleWritable,0,1,3,1,0,0,-0.9034809522782893,-0.15159755262414695
TestWritable.testWritable,9,11,12,1,1,0,-0.3530925394999608,-0.2763592370067286
SimpleWritable.write,361,66,3,1,1,3,-0.4271919491773362,3.0673715483807746
SimpleWritable.readFields,59,31,3,1,1,0,-0.5382791811242419,0.38535494572655465
SimpleWritable.read,105,28,5,1,1,0,-0.5145505086633816,0.6747757318750531
SimpleWritable.equals,346,5,6,2,1,3,-0.5510561576220862,2.103697580948677
TestCodec.testDefaultCodec,0,1,3,1,0,0,-0.9034809522782893,-0.15159755262414695
TestCodec.testGzipCodec,0,1,3,1,0,0,-0.9034809522782893,-0.15159755262414695
TestCodec.codecTest,3,15,64,4,3,2,2.464662640766271,-1.0463048119441898
TestCodec.main,3,187,29,7,1,1,2.8535496487362515,1.9655266117840486
TestCodecFactory.setClasses,2,2,5,1,1,0,-0.6568868461667036,-0.4321724101774524
TestCodecFactory.checkCodec,4,3,5,1,3,2,-0.30751116220125685,-1.0111376083509727
TestCodecFactory.testFinding,0,4,23,1,0,0,-0.19434346762987748,-0.16282475811009842
BaseCodec.setConf,19,5,3,1,1,0,-0.7116705547155775,-0.26189869622662454
BaseCodec.getConf,21,0,3,1,0,0,-0.92125989469821,-0.012034672517214837
BaseCodec.createOutputStream,5,3,3,1,1,0,-0.7196239630327401,-0.3913902694343836
BaseCodec.createInputStream,8,3,3,1,1,0,-0.7211027742750264,-0.36950005514393947
BaseCodec.getDefaultExtension,3,0,3,1,0,0,-0.9123870272444918,-0.1433759582598795
BarCodec.getDefaultExtension,3,0,3,1,0,0,-0.9123870272444918,-0.1433759582598795
FooBarCodec.getDefaultExtension,3,0,3,1,0,0,-0.9123870272444918,-0.1433759582598795
FooCodec.getDefaultExtension,3,0,3,1,0,0,-0.9123870272444918,-0.1433759582598795
TestIPC.testSerial,1,5,3,1,0,0,-0.8742648344633868,-0.08962633482262598
TestIPC.testSerial,1,5,23,5,5,2,1.5450324689457333,-1.710336118594159
TestIPC.testParallel,2,5,3,1,0,0,-0.8747577715441489,-0.08232959672581129
TestIPC.testParallel,2,5,34,8,7,2,2.9215738631238057,-2.3768012227664372
TestIPC.main,3,187,7,1,1,1,0.7853495750246918,2.0985957077355817
TestServer.call,7,23,8,3,1,0,0.037202297615634726,-0.14168690242021076
SerialCaller.run,16,267,17,4,0,1,2.2014125958684967,3.52663364952242
ParallelCaller.run,16,267,20,6,0,1,2.7419938868524056,3.4935944483458803
TestRPC.testCalls,1,15,59,2,0,0,1.341980212991637,-0.11179483899484137
TestRPC.main,3,187,5,1,1,1,0.7166640056770256,2.10381901426203
TestImpl.getProtocolVersion,1,2,3,1,2,0,-0.5536123312320804,-0.7378594888944822
TestImpl.ping,2,1,1,1,0,0,-0.9731523957874798,-0.13178076990406948
TestImpl.echo,6,0,1,1,1,0,-0.811084260632917,-0.4198760845896505
TestImpl.echo,6,0,1,1,1,0,-0.811084260632917,-0.4198760845896505
TestImpl.echo,6,0,3,1,1,0,-0.7423986912852507,-0.4250993911160986
TestImpl.add,197,0,3,1,2,0,-0.6650825265092883,0.6649639382288466
TestImpl.add,197,0,7,2,1,0,-0.480402066534278,0.9455288516291795
TestImpl.error,24,0,3,1,0,0,-0.9227387059404963,0.00985554177322924
TestImpl.testServerGet,1,1,5,2,0,0,-0.6165118515301801,-0.16212624174721443
EmptyInputFormat.getSplits,7,15,3,1,3,2,-0.2885483781042155,-0.8200006484199616
EmptyInputFormat.getRecordReader,7,28,3,1,4,2,-0.020526802491777903,-0.9459222365263292
MRCaching.launchMRCache,2,26,82,7,6,2,4.335756449987304,-1.8989037931113868
MapClass.configure,3,56,41,5,1,2,1.855138580026821,0.16880180368309577
MapClass.map,1,62,9,2,4,2,0.6597909631301485,-0.5532416278899921
ReduceClass.reduce,2,25,7,2,4,2,0.31580369891682186,-1.0464605205352628
MiniMRCluster.getTaskTrackerLocalDir,1,1,4,1,1,0,-0.6981639574836908,-0.45052611493721956
MiniMRCluster.getNumTaskTrackers,1,1,3,1,0,0,-0.9039738893590514,-0.14430081452733226
MiniMRCluster.waitUntilIdle,2,7,16,7,0,0,0.8992117675507444,-0.16455657345597488
MiniMRCluster.getJobTrackerPort,6,0,3,1,0,0,-0.9138658384867782,-0.12148574396943539
MiniMRCluster.shutdown,49,14,27,4,0,0,0.6494757967908878,0.28314863276238966
MiniMRCluster.main,3,187,7,1,1,1,0.7853495750246918,2.0985957077355817
JobTrackerRunner.isUp,0,3,3,1,0,0,-0.888626424830457,-0.12426031277179388
JobTrackerRunner.run,16,267,16,2,0,1,1.7295168742322535,3.5544495441725124
JobTrackerRunner.shutdown,49,14,8,2,0,0,-0.44059004897435217,0.3579742861505147
TaskTrackerRunner.run,16,267,43,7,0,1,3.7506544028317736,3.4209243025982925
TaskTrackerRunner.getLocalDir,0,0,3,1,0,0,-0.9109082160022055,-0.16526617255032364
TaskTrackerRunner.getLocalDirs,6,1,3,1,0,0,-0.906438574762862,-0.10781712404325881
TaskTrackerRunner.shutdown,49,14,10,3,0,0,-0.1531280111454809,0.34014885893063257
PiEstimator.launch,8,34,63,5,4,2,2.9592167971257664,-1.0637214574396343
PiEstimator.main,3,187,12,2,1,1,1.1758399668750625,2.0729353207260277
PiMapper.configure,3,56,2,1,1,0,-0.3593358961774922,0.3210647637225699
PiMapper.map,1,62,16,4,4,2,1.3377433928093905,-0.5967274421194284
PiMapper.close,348,64,3,1,0,3,-0.6071054417767884,3.2487903604164936
PiReducer.configure,3,56,3,1,1,0,-0.324993111503659,0.3184531104593459
PiReducer.reduce,2,25,13,4,4,2,0.9594133439222308,-1.087334681501475
PiReducer.close,348,64,11,1,0,3,-0.33236316438612307,3.2278971343107012
TestEmptyJobWithDFS.launchEmptyJob,1,18,39,5,5,2,2.191071452137974,-1.5744305117654485
TestEmptyJobWithDFS.testEmptyJobWithDFS,0,7,27,4,0,0,0.6216388676808186,-0.17007187346476685
TestMapRed.testMapred,0,1,3,1,0,0,-0.9034809522782893,-0.15159755262414695
TestMapRed.checkCompression,1,23,50,6,3,2,2.4818205762478702,-0.9401904244301378
TestMapRed.testCompression,0,1,10,4,0,0,-0.006752054117842266,-0.20768548754701746
TestMapRed.launch,8,34,205,14,0,4,9.11901184833481,-0.33354071847170347
TestMapRed.main,3,187,13,2,1,1,1.2101827515488959,2.0703236674628034
RandomGenMapper.configure,3,56,2,1,1,0,-0.3593358961774922,0.3210647637225699
RandomGenMapper.map,1,62,8,2,4,2,0.6254481784563154,-0.550629974626768
RandomGenMapper.close,348,64,2,1,0,3,-0.6414482264506216,3.251402013679718
RandomGenReducer.configure,3,56,2,1,1,0,-0.3593358961774922,0.3210647637225699
RandomGenReducer.reduce,2,25,6,2,4,2,0.2814609142429887,-1.0438488672720387
RandomGenReducer.close,348,64,2,1,0,3,-0.6414482264506216,3.251402013679718
RandomCheckMapper.configure,3,56,2,1,1,0,-0.3593358961774922,0.3210647637225699
RandomCheckMapper.map,1,62,5,1,4,2,0.3036433559536109,-0.5301928941436618
RandomCheckMapper.close,348,64,2,1,0,3,-0.6414482264506216,3.251402013679718
RandomCheckReducer.configure,3,56,2,1,1,0,-0.3593358961774922,0.3210647637225699
RandomCheckReducer.reduce,2,25,9,2,4,2,0.38448926826448815,-1.0516838270617108
